uri,code,result
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413362, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413362', 'warnings': []}"
/repositories/11/archival_objects/2399715,200,"{'status': 'Updated', 'id': 2399715, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399715', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413363, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413363', 'warnings': []}"
/repositories/11/archival_objects/2399716,200,"{'status': 'Updated', 'id': 2399716, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399716', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413364, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413364', 'warnings': []}"
/repositories/11/archival_objects/2399717,200,"{'status': 'Updated', 'id': 2399717, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399717', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413365, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413365', 'warnings': []}"
/repositories/11/archival_objects/2399718,200,"{'status': 'Updated', 'id': 2399718, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399718', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413366, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413366', 'warnings': []}"
/repositories/11/archival_objects/2399719,200,"{'status': 'Updated', 'id': 2399719, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399719', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413367, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413367', 'warnings': []}"
/repositories/11/archival_objects/2399720,200,"{'status': 'Updated', 'id': 2399720, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399720', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413368, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413368', 'warnings': []}"
/repositories/11/archival_objects/2399721,200,"{'status': 'Updated', 'id': 2399721, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399721', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413369, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413369', 'warnings': []}"
/repositories/11/archival_objects/2399722,200,"{'status': 'Updated', 'id': 2399722, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399722', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413370, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413370', 'warnings': []}"
/repositories/11/archival_objects/2399723,200,"{'status': 'Updated', 'id': 2399723, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399723', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413371, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413371', 'warnings': []}"
/repositories/11/archival_objects/2399724,200,"{'status': 'Updated', 'id': 2399724, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399724', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413372, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413372', 'warnings': []}"
/repositories/11/archival_objects/2399725,200,"{'status': 'Updated', 'id': 2399725, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399725', 'warnings': []}"
/repositories/11/archival_objects/2399726,200,"{'status': 'Updated', 'id': 2399726, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399726', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413373, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413373', 'warnings': []}"
/repositories/11/archival_objects/2399727,200,"{'status': 'Updated', 'id': 2399727, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399727', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413374, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413374', 'warnings': []}"
/repositories/11/archival_objects/2399728,200,"{'status': 'Updated', 'id': 2399728, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399728', 'warnings': []}"
/repositories/11/archival_objects/2399729,200,"{'status': 'Updated', 'id': 2399729, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399729', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413375, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413375', 'warnings': []}"
/repositories/11/archival_objects/2399730,200,"{'status': 'Updated', 'id': 2399730, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399730', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413376, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413376', 'warnings': []}"
/repositories/11/archival_objects/2399731,200,"{'status': 'Updated', 'id': 2399731, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399731', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413377, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413377', 'warnings': []}"
/repositories/11/archival_objects/2399732,200,"{'status': 'Updated', 'id': 2399732, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399732', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413378, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413378', 'warnings': []}"
/repositories/11/archival_objects/2399733,200,"{'status': 'Updated', 'id': 2399733, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399733', 'warnings': []}"
/repositories/11/archival_objects/2399734,200,"{'status': 'Updated', 'id': 2399734, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399734', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413379, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413379', 'warnings': []}"
/repositories/11/archival_objects/2399735,200,"{'status': 'Updated', 'id': 2399735, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399735', 'warnings': []}"
/repositories/11/archival_objects/2399736,200,"{'status': 'Updated', 'id': 2399736, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399736', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413380, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413380', 'warnings': []}"
/repositories/11/archival_objects/2399737,200,"{'status': 'Updated', 'id': 2399737, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399737', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413381, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413381', 'warnings': []}"
/repositories/11/archival_objects/2399738,200,"{'status': 'Updated', 'id': 2399738, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399738', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413382, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413382', 'warnings': []}"
/repositories/11/archival_objects/2399739,200,"{'status': 'Updated', 'id': 2399739, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399739', 'warnings': []}"
/repositories/11/archival_objects/2399740,200,"{'status': 'Updated', 'id': 2399740, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399740', 'warnings': []}"
/repositories/11/archival_objects/2399741,200,"{'status': 'Updated', 'id': 2399741, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399741', 'warnings': []}"
/repositories/11/archival_objects/2399742,200,"{'status': 'Updated', 'id': 2399742, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399742', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413383, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413383', 'warnings': []}"
/repositories/11/archival_objects/2399743,200,"{'status': 'Updated', 'id': 2399743, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399743', 'warnings': []}"
/repositories/11/archival_objects/2399744,200,"{'status': 'Updated', 'id': 2399744, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399744', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413384, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413384', 'warnings': []}"
/repositories/11/archival_objects/2399745,200,"{'status': 'Updated', 'id': 2399745, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399745', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413385, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413385', 'warnings': []}"
/repositories/11/archival_objects/2399746,200,"{'status': 'Updated', 'id': 2399746, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399746', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413386, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413386', 'warnings': []}"
/repositories/11/archival_objects/2399747,200,"{'status': 'Updated', 'id': 2399747, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399747', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413387, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413387', 'warnings': []}"
/repositories/11/archival_objects/2399748,200,"{'status': 'Updated', 'id': 2399748, 'lock_version': 8, 'stale': True, 'uri': '/repositories/11/archival_objects/2399748', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413388, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413388', 'warnings': []}"
/repositories/11/archival_objects/2399749,200,"{'status': 'Updated', 'id': 2399749, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399749', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413389, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413389', 'warnings': []}"
/repositories/11/archival_objects/2399750,200,"{'status': 'Updated', 'id': 2399750, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399750', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413390, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413390', 'warnings': []}"
/repositories/11/archival_objects/2399751,200,"{'status': 'Updated', 'id': 2399751, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399751', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413391, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413391', 'warnings': []}"
/repositories/11/archival_objects/2399752,200,"{'status': 'Updated', 'id': 2399752, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399752', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413392, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413392', 'warnings': []}"
/repositories/11/archival_objects/2399753,200,"{'status': 'Updated', 'id': 2399753, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399753', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413393, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413393', 'warnings': []}"
/repositories/11/archival_objects/2399754,200,"{'status': 'Updated', 'id': 2399754, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399754', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413394, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413394', 'warnings': []}"
/repositories/11/archival_objects/2399755,200,"{'status': 'Updated', 'id': 2399755, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399755', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413395, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413395', 'warnings': []}"
/repositories/11/archival_objects/2399756,200,"{'status': 'Updated', 'id': 2399756, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399756', 'warnings': []}"
/repositories/11/archival_objects/2399757,200,"{'status': 'Updated', 'id': 2399757, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399757', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413396, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413396', 'warnings': []}"
/repositories/11/archival_objects/2399758,200,"{'status': 'Updated', 'id': 2399758, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399758', 'warnings': []}"
/repositories/11/archival_objects/2399759,200,"{'status': 'Updated', 'id': 2399759, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399759', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413397, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413397', 'warnings': []}"
/repositories/11/archival_objects/2399760,200,"{'status': 'Updated', 'id': 2399760, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399760', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413398, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413398', 'warnings': []}"
/repositories/11/archival_objects/2399761,200,"{'status': 'Updated', 'id': 2399761, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399761', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413399, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413399', 'warnings': []}"
/repositories/11/archival_objects/2399762,200,"{'status': 'Updated', 'id': 2399762, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399762', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413400, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413400', 'warnings': []}"
/repositories/11/archival_objects/2399763,200,"{'status': 'Updated', 'id': 2399763, 'lock_version': 9, 'stale': True, 'uri': '/repositories/11/archival_objects/2399763', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413401, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413401', 'warnings': []}"
/repositories/11/archival_objects/2399764,200,"{'status': 'Updated', 'id': 2399764, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399764', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413402, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413402', 'warnings': []}"
/repositories/11/archival_objects/2399765,200,"{'status': 'Updated', 'id': 2399765, 'lock_version': 9, 'stale': True, 'uri': '/repositories/11/archival_objects/2399765', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413403, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413403', 'warnings': []}"
/repositories/11/archival_objects/2399766,200,"{'status': 'Updated', 'id': 2399766, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399766', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413404, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413404', 'warnings': []}"
/repositories/11/archival_objects/2399767,200,"{'status': 'Updated', 'id': 2399767, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399767', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413405, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413405', 'warnings': []}"
/repositories/11/archival_objects/2399768,200,"{'status': 'Updated', 'id': 2399768, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399768', 'warnings': []}"
/repositories/11/archival_objects/2399769,200,"{'status': 'Updated', 'id': 2399769, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399769', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413406, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413406', 'warnings': []}"
/repositories/11/archival_objects/2399770,200,"{'status': 'Updated', 'id': 2399770, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399770', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413407, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413407', 'warnings': []}"
/repositories/11/archival_objects/2399771,200,"{'status': 'Updated', 'id': 2399771, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399771', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413408, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413408', 'warnings': []}"
/repositories/11/archival_objects/2399772,200,"{'status': 'Updated', 'id': 2399772, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399772', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413409, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413409', 'warnings': []}"
/repositories/11/archival_objects/2399773,200,"{'status': 'Updated', 'id': 2399773, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399773', 'warnings': []}"
/repositories/11/archival_objects/2399774,200,"{'status': 'Updated', 'id': 2399774, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399774', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413410, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413410', 'warnings': []}"
/repositories/11/archival_objects/2399775,200,"{'status': 'Updated', 'id': 2399775, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399775', 'warnings': []}"
/repositories/11/archival_objects/2399776,200,"{'status': 'Updated', 'id': 2399776, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399776', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413411, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413411', 'warnings': []}"
/repositories/11/archival_objects/2399777,200,"{'status': 'Updated', 'id': 2399777, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399777', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413412, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413412', 'warnings': []}"
/repositories/11/archival_objects/2399778,200,"{'status': 'Updated', 'id': 2399778, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399778', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413413, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413413', 'warnings': []}"
/repositories/11/archival_objects/2399779,200,"{'status': 'Updated', 'id': 2399779, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399779', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413414, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413414', 'warnings': []}"
/repositories/11/archival_objects/2399780,200,"{'status': 'Updated', 'id': 2399780, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399780', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413415, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413415', 'warnings': []}"
/repositories/11/archival_objects/2399781,200,"{'status': 'Updated', 'id': 2399781, 'lock_version': 13, 'stale': True, 'uri': '/repositories/11/archival_objects/2399781', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413416, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413416', 'warnings': []}"
/repositories/11/archival_objects/2399782,200,"{'status': 'Updated', 'id': 2399782, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399782', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413417, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413417', 'warnings': []}"
/repositories/11/archival_objects/2399783,200,"{'status': 'Updated', 'id': 2399783, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399783', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413418, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413418', 'warnings': []}"
/repositories/11/archival_objects/2399784,200,"{'status': 'Updated', 'id': 2399784, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399784', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413419, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413419', 'warnings': []}"
/repositories/11/archival_objects/2399785,200,"{'status': 'Updated', 'id': 2399785, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399785', 'warnings': []}"
/repositories/11/archival_objects/2399786,200,"{'status': 'Updated', 'id': 2399786, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399786', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413420, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413420', 'warnings': []}"
/repositories/11/archival_objects/2399787,200,"{'status': 'Updated', 'id': 2399787, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399787', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413421, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413421', 'warnings': []}"
/repositories/11/archival_objects/2399788,200,"{'status': 'Updated', 'id': 2399788, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399788', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413422, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413422', 'warnings': []}"
/repositories/11/archival_objects/2399789,200,"{'status': 'Updated', 'id': 2399789, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399789', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413423, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413423', 'warnings': []}"
/repositories/11/archival_objects/2399790,200,"{'status': 'Updated', 'id': 2399790, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399790', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413424, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413424', 'warnings': []}"
/repositories/11/archival_objects/2399791,200,"{'status': 'Updated', 'id': 2399791, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399791', 'warnings': []}"
/repositories/11/archival_objects/2399792,200,"{'status': 'Updated', 'id': 2399792, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399792', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413425, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413425', 'warnings': []}"
/repositories/11/archival_objects/2399793,200,"{'status': 'Updated', 'id': 2399793, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399793', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413426, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413426', 'warnings': []}"
/repositories/11/archival_objects/2399794,200,"{'status': 'Updated', 'id': 2399794, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399794', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413427, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413427', 'warnings': []}"
/repositories/11/archival_objects/2399795,200,"{'status': 'Updated', 'id': 2399795, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399795', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413428, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413428', 'warnings': []}"
/repositories/11/archival_objects/2399796,200,"{'status': 'Updated', 'id': 2399796, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399796', 'warnings': []}"
/repositories/11/archival_objects/2399797,200,"{'status': 'Updated', 'id': 2399797, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399797', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413429, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413429', 'warnings': []}"
/repositories/11/archival_objects/2399798,200,"{'status': 'Updated', 'id': 2399798, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399798', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413430, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413430', 'warnings': []}"
/repositories/11/archival_objects/2399799,200,"{'status': 'Updated', 'id': 2399799, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399799', 'warnings': []}"
/repositories/11/archival_objects/2399800,200,"{'status': 'Updated', 'id': 2399800, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399800', 'warnings': []}"
/repositories/11/archival_objects/2399801,200,"{'status': 'Updated', 'id': 2399801, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399801', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413431, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413431', 'warnings': []}"
/repositories/11/archival_objects/2399802,200,"{'status': 'Updated', 'id': 2399802, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399802', 'warnings': []}"
/repositories/11/archival_objects/2399803,200,"{'status': 'Updated', 'id': 2399803, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399803', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413432, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413432', 'warnings': []}"
/repositories/11/archival_objects/2399804,200,"{'status': 'Updated', 'id': 2399804, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399804', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413433, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413433', 'warnings': []}"
/repositories/11/archival_objects/2399805,200,"{'status': 'Updated', 'id': 2399805, 'lock_version': 11, 'stale': True, 'uri': '/repositories/11/archival_objects/2399805', 'warnings': []}"
/repositories/11/top_containers,200,"{'status': 'Created', 'id': 413434, 'lock_version': 0, 'stale': None, 'uri': '/repositories/11/top_containers/413434', 'warnings': []}"
