uri,title,call_number,series_title,component_id,title,value,dob_uri,dob_title,dob_id,barcode,conditions_governing_access,Local_access_restriction_type,container_id,container_id,container_id,location
/repositories/11/archival_objects/2405732,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5289,Document (?),file,/repositories/11/digital_objects/198154,P.CtYBR inv. 5289,39969c5d-9719-4c4a-837c-93db808cc431,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5289,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405733,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5290,"Document (?), Byzantine",file,/repositories/11/digital_objects/198463,P.CtYBR inv. 5290,96bc1ef0-e417-473c-b3d8-af6277b2cce8,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5290,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405734,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5291,Uncertain genre,file,/repositories/11/digital_objects/200676,P.CtYBR inv. 5291,7b358c55-c9c7-4269-9538-7e584e7a30a1,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5291,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405735,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5292,Uncertain genre,file,/repositories/11/digital_objects/200464,P.CtYBR inv. 5292,8dcdbde5-5004-4fa0-a8e1-9bc8308ae6e1,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5292,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405736,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5293,Uncertain genre,file,/repositories/11/digital_objects/201309,P.CtYBR inv. 5293,ebb96867-746f-435d-967c-2d1590f42d66,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5293,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405737,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5294,Uncertain genre,file,/repositories/11/digital_objects/203052,P.CtYBR inv. 5294,82b2f0e0-8c13-455c-8759-4259728a24cd,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5294,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405738,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5295,Uncertain genre,file,/repositories/11/digital_objects/203923,P.CtYBR inv. 5295,97ad9244-f2e7-4617-84d7-bba449240cfc,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5295,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405739,Yale Papyrus Collection,YPC,"Acquisition information, 1997a",P.CtYBR inv. 5925,"Literary work (?), Byzantine",file,/repositories/11/digital_objects/201984,P.CtYBR inv. 5925,0878ae70-0c6c-4f92-8534-e5e10b266e8d,,,,P.CtYBR inv. 5925,,,
/repositories/11/archival_objects/2405740,Yale Papyrus Collection,YPC,"Acquisition information, 1996c + 1997a",P.CtYBR inv. 4635 fol(A),"Account, Ptolemaic",file,/repositories/11/digital_objects/202032,P.CtYBR inv. 4635 fol(A),6e388b32-f8c8-4f98-94b7-8b7be3253c39,,,,P.CtYBR inv. 4635 fol,,,
/repositories/11/archival_objects/2405741,Yale Papyrus Collection,YPC,"Acquisition information, 1996c + 1997a",P.CtYBR inv. 4635 fol(B),"Account, Ptolemaic",file,/repositories/11/digital_objects/198361,P.CtYBR inv. 4635 fol(B),3d5f76ba-6376-48e8-9513-d80cb5eed7a0,,,,,,,
/repositories/11/archival_objects/2405742,Yale Papyrus Collection,YPC,"Acquisition information, 1996c + 1997a",P.CtYBR inv. 4637(A) qua,"Account, Ptolemaic",file,/repositories/11/digital_objects/199340,P.CtYBR inv. 4637(A) qua,08800526-8035-4fbe-865d-14f23a288acb,,,,P.CtYBR inv. 4637 qua,,,
/repositories/11/archival_objects/2405743,Yale Papyrus Collection,YPC,"Acquisition information, 1996c + 1997a",P.CtYBR inv. 4637(B) qua,"Account, Ptolemaic",file,/repositories/11/digital_objects/203649,P.CtYBR inv. 4637(B) qua,4e668cee-bc7d-4e8c-b3a6-99e62b640f51,,,,,,,
/repositories/11/archival_objects/2405744,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4971,"Mummy label, Roman (?)",file,/repositories/11/digital_objects/201148,P.CtYBR inv. 4971,c4cda765-2c9f-47ed-a566-2c3dffe145c6,,,,P.CtYBR inv. 4971,,,
/repositories/11/archival_objects/2405745,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4972,Mummy label,file,/repositories/11/digital_objects/203233,P.CtYBR inv. 4972,990cd609-d7f9-4c97-a16f-ded3c02058c6,,,,P.CtYBR inv. 4972,,,
/repositories/11/archival_objects/2405746,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4973,Mummy label,file,/repositories/11/digital_objects/203760,P.CtYBR inv. 4973,2d7d5a0a-9e42-4b1f-8cb4-f9fd536fe4f9,,,,P.CtYBR inv. 4973,,,
/repositories/11/archival_objects/2405747,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4974,Mummy label,file,/repositories/11/digital_objects/202735,P.CtYBR inv. 4974,cca47be6-fb67-424e-a4c8-dc9e85fbdb23,,,,P.CtYBR inv. 4974,,,
/repositories/11/archival_objects/2405748,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4975,Mummy label,file,/repositories/11/digital_objects/201700,P.CtYBR inv. 4975,c99df524-372b-40e9-8485-0aa4f2512ef6,,,,P.CtYBR inv. 4975,,,
/repositories/11/archival_objects/2405749,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4976,Mummy label,file,/repositories/11/digital_objects/199593,P.CtYBR inv. 4976,e571fbc8-815f-4fe8-a281-de44e15a0eb3,,,,P.CtYBR inv. 4976,,,
/repositories/11/archival_objects/2405750,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4977,Stylus,file,/repositories/11/digital_objects/203769,P.CtYBR inv. 4977,0b89c2f0-53f1-4679-9b92-e4efeb083ee5,,,,P.CtYBR inv. 4977,,,
/repositories/11/archival_objects/2405751,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4978,Wax tablet,file,/repositories/11/digital_objects/199321,P.CtYBR inv. 4978,bfeecd03-939f-4cef-8e8a-2dbe00a0815c,,,,P.CtYBR inv. 4978,,,
/repositories/11/archival_objects/2405752,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4979,Wax tablet,file,/repositories/11/digital_objects/200708,P.CtYBR inv. 4979,f901f249-8c72-4c9f-b7f3-62667fdd6b2c,,,,P.CtYBR inv. 4979,,,
/repositories/11/archival_objects/2405753,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4981,Wax tablet,file,/repositories/11/digital_objects/203585,P.CtYBR inv. 4981,1bdaed56-b64a-4a5a-8a7d-b7dbb8950811,,,,P.CtYBR inv. 4981,,,
/repositories/11/archival_objects/2405754,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4982,Wax tablet,file,/repositories/11/digital_objects/202943,P.CtYBR inv. 4982,344ec25d-99d0-4dcf-aa9f-a7b866eb85d7,,,,P.CtYBR inv. 4982,,,
/repositories/11/archival_objects/2405755,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4983,Wax tablet,file,/repositories/11/digital_objects/204212,P.CtYBR inv. 4983,37c1ca0c-8b72-4c62-a3a4-540ee3371b66,,,,P.CtYBR inv. 4983,,,
/repositories/11/archival_objects/2405756,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4984,Wax tablet,file,/repositories/11/digital_objects/199038,P.CtYBR inv. 4984,a106b414-99e5-434a-9605-79f995110e03,,,,P.CtYBR inv. 4984,,,
/repositories/11/archival_objects/2405757,Yale Papyrus Collection,YPC,"Acquisition information, 1996d",P.CtYBR inv. 4985,Literary work (?),file,/repositories/11/digital_objects/201747,P.CtYBR inv. 4985,0d9677e3-045e-4563-880f-e59c37450cb2,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 4985,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405758,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5000:1 qua,"Literary work, Byzantine",file,/repositories/11/digital_objects/201755,P.CtYBR inv. 5000:1 qua,1388d8fd-13c6-4e62-9450-8ae1d76c2b0b,,,,P.CtYBR inv. 5000 qua,,,
/repositories/11/archival_objects/2405759,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5000:2 qua,"Literary work, Byzantine",file,/repositories/11/digital_objects/198895,P.CtYBR inv. 5000:2 qua,1a5dd1f4-4d5f-40cf-9efb-927a3ed1a276,,,,,,,
/repositories/11/archival_objects/2405760,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5000:3 qua,"Literary work, Byzantine",file,/repositories/11/digital_objects/200421,P.CtYBR inv. 5000:3 qua,53b8b0f8-de1c-405d-ad5f-26cc20bb0fd9,,,,,,,
/repositories/11/archival_objects/2405761,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5000:4 qua,"Literary work, Byzantine",file,/repositories/11/digital_objects/200142,P.CtYBR inv. 5000:4 qua,8e2e29a1-ffa2-481c-bf4e-e5b05f4cc25c,,,,,,,
/repositories/11/archival_objects/2405762,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5000:5 qua,"Literary work, Byzantine",file,/repositories/11/digital_objects/200351,P.CtYBR inv. 5000:5 qua,3feb9645-2cd9-4122-bc15-fea92c76e5a3,,,,,,,
/repositories/11/archival_objects/2405763,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5017 qua,"Literary work, Byzantine CE v-vii",file,/repositories/11/digital_objects/204139,P.CtYBR inv. 5017 qua,962fb5d8-3cfe-458b-957e-8c5c5f35e3ec,,,,P.CtYBR inv. 5017 qua,,,
/repositories/11/archival_objects/2405764,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5032 qua,Letter,file,/repositories/11/digital_objects/198114,P.CtYBR inv. 5032 qua,a004ce64-b5ba-464e-8b80-a56a3a675426,,,,P.CtYBR inv. 5032 qua,,,
/repositories/11/archival_objects/2405765,Yale Papyrus Collection,YPC,"Acquisition information, 1998a",P.CtYBR inv. 5033 qua,"Document, Byzantine",file,/repositories/11/digital_objects/200019,P.CtYBR inv. 5033 qua,83c2b0b9-f701-4f99-81cc-4669748c88b6,,,,P.CtYBR inv. 5033 qua,,,
/repositories/11/archival_objects/2405766,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5018 qua,"Literary work, Ptolemaic",file,/repositories/11/digital_objects/200792,P.CtYBR inv. 5018 qua,0d1e7f6a-881c-4689-b1b6-3601288a01a0,,,,P.CtYBR inv. 5018 qua,,,
/repositories/11/archival_objects/2405767,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5019,"Literary work, Ptolemaic",file,/repositories/11/digital_objects/202789,P.CtYBR inv. 5019,e9839409-683b-4c89-b6aa-4a4a432b0a02,,,,P.CtYBR inv. 5019,,,
/repositories/11/archival_objects/2405768,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5043,"Literary work, Ptolemaic",file,/repositories/11/digital_objects/202142,P.CtYBR inv. 5043,42a563e3-abb5-4354-bda7-73b92947b4a0,,,,P.CtYBR inv. 5043,,,
/repositories/11/archival_objects/2405769,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5044,"Letter, Ptolemaic",file,/repositories/11/digital_objects/202251,P.CtYBR inv. 5044,6ebd69db-a652-4745-a8c8-ed1195ccd4c5,,,,P.CtYBR inv. 5044,,,
/repositories/11/archival_objects/2405770,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5056,Uncertain genre,file,/repositories/11/digital_objects/201938,P.CtYBR inv. 5056,e798bd4c-8cae-4cc5-b556-b33ef0dc8416,,,,P.CtYBR inv. 5056,,,
/repositories/11/archival_objects/2405771,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5057,"Document, Byzantine/Medieval",file,/repositories/11/digital_objects/204007,P.CtYBR inv. 5057,9c26b5fc-7e39-48d4-969c-79f9db915e3b,,,,P.CtYBR inv. 5057,,,
/repositories/11/archival_objects/2405772,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5058,Document,file,/repositories/11/digital_objects/201300,P.CtYBR inv. 5058,7ce557a0-32d6-4f18-a556-e3f55a54105e,,,,P.CtYBR inv. 5058,,,
/repositories/11/archival_objects/2405773,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5059,Document,file,/repositories/11/digital_objects/198594,P.CtYBR inv. 5059,50c90c2b-63f9-4d10-9124-6cf73430dff9,,,,P.CtYBR inv. 5059,,,
/repositories/11/archival_objects/2405774,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5060,Document,file,/repositories/11/digital_objects/198466,P.CtYBR inv. 5060,6daafdf1-c634-4d2d-83ec-5df94273182d,,,,P.CtYBR inv. 5060,,,
/repositories/11/archival_objects/2405775,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5061 qua,Document,file,/repositories/11/digital_objects/202057,P.CtYBR inv. 5061 qua,8a94661f-ef3f-4506-872b-a9dd9285a2f3,,,,P.CtYBR inv. 5061 qua,,,
/repositories/11/archival_objects/2405776,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5062,Document,file,/repositories/11/digital_objects/199169,P.CtYBR inv. 5062,2f7fe05b-1c8c-4349-a893-6d772784e872,,,,P.CtYBR inv. 5062,,,
/repositories/11/archival_objects/2405777,Yale Papyrus Collection,YPC,"Acquisition information, 1998b",P.CtYBR inv. 5063,Document,file,/repositories/11/digital_objects/204369,P.CtYBR inv. 5063,b432a319-23ec-4a9c-9ac8-44c97e7d47c5,,,,P.CtYBR inv. 5063,,,
/repositories/11/archival_objects/2405778,Yale Papyrus Collection,YPC,"Acquisition information, 1998c",P.CtYBR inv. 5069,"Diploma, March 204 C.E. [RL]",file,/repositories/11/digital_objects/202574,P.CtYBR inv. 5069,281e162b-05dd-489a-9670-ef5c2927b550,,,,P.CtYBR inv. 5069,,,
/repositories/11/archival_objects/2405779,Yale Papyrus Collection,YPC,"Acquisition information, 1998c",P.CtYBR inv. 5132,"Stylus, Roman",file,/repositories/11/digital_objects/203513,P.CtYBR inv. 5132,2d3b4cb1-2860-47af-b256-1a90527713b6,,,,P.CtYBR inv. 5132,,,
/repositories/11/archival_objects/2405780,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5137 qua,Document,file,/repositories/11/digital_objects/201049,P.CtYBR inv. 5137 qua,c8fad491-bd70-4adb-822d-fd07f7c4f7b7,,,,P.CtYBR inv. 5137 qua,,,
/repositories/11/archival_objects/2405781,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5278 (A-D),"Uncertain genre, Byzantine",file,/repositories/11/digital_objects/204210,P.CtYBR inv. 5278 (A-D),6bb6c53a-37cc-4047-8d92-2b693079692b,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5278,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405782,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5282 (A-E),"Uncertain genre, Roman",file,/repositories/11/digital_objects/204227,P.CtYBR inv. 5282 (A-E),2056720c-31fc-4aca-8f51-73fa19349894,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5282,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405783,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5362 (A-B),"Uncertain genre, Medieval",file,/repositories/11/digital_objects/201094,P.CtYBR inv. 5362 (A-B),1a1bd308-387a-4897-aa0b-fd456d6adddc,,,,P.CtYBR inv. 5362,,,
/repositories/11/archival_objects/2405784,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5444,"Uncertain genre, Medieval",file,/repositories/11/digital_objects/200519,P.CtYBR inv. 5444,59c2c0d3-bb6a-4097-9079-513a3928cbc5,,,,P.CtYBR inv. 5444,,,
/repositories/11/archival_objects/2405785,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5465 (A-J),"Uncertain genre, Ptolemaic",file,/repositories/11/digital_objects/202183,P.CtYBR inv. 5465 (A-J),1be2ebc8-8e16-47eb-aec0-90891b80dab9,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5465,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405786,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5466,Uncertain genre,file,/repositories/11/digital_objects/201307,P.CtYBR inv. 5466,74d9e093-5023-4dec-ad56-95e9e652621c,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5466,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405787,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5477 (A-C),"Uncertain genre, Ptolemaic",file,/repositories/11/digital_objects/199752,P.CtYBR inv. 5477 (A-C),d9cb1359-08e9-4bcc-b88e-00c7db73e4c8,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5477,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405788,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5540,"Account (?), Byzantine",file,/repositories/11/digital_objects/200229,P.CtYBR inv. 5540,35bac64e-7d51-4c64-b9bc-6a78207f85aa,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 5540,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405789,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5703 (A-B),"Uncertain genre, Ptolemaic",file,/repositories/11/digital_objects/204326,P.CtYBR inv. 5703 (A-B),cbea3a31-239a-48e7-9085-338859db4c92,,,,P.CtYBR inv. 5703,,,
/repositories/11/archival_objects/2405790,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 5995,Uncertain genre,file,/repositories/11/digital_objects/199834,P.CtYBR inv. 5995,171afc3b-ebb0-49d0-9cf4-e906ddfbdb9f,,,,P.CtYBR inv. 5995,,,
/repositories/11/archival_objects/2405791,Yale Papyrus Collection,YPC,Acquisition information not recorded,P.CtYBR inv. 6005,"Uncertain genre, Ptolemaic",file,/repositories/11/digital_objects/201487,P.CtYBR inv. 6005,a9a846ab-52cb-42be-a2bc-220a176aaa49,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 6005,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2406053,,,Acquisition information not recorded,P.CtYBR inv. 6087,"Account, Ptolemaic",file,,,,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 6087,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2406054,,,Acquisition information not recorded,P.CtYBR inv. 6088,"Account, Ptolemaic",file,,,,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. 6088,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405792,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 1,"Letter (edict ?), Roman CE ii-iii [CBW]",file,/repositories/11/digital_objects/203375,P.CtYBR inv. DP 1,49c1952a-70aa-40de-9c9b-382caf778128,,,,P.CtYBR inv. DP 1,,,
/repositories/11/archival_objects/2405793,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 2 qua,"Edict, Roman CE 225-235 or 225-227",file,/repositories/11/digital_objects/198250,P.CtYBR inv. DP 2 qua,7059138e-241f-4eae-ae79-c24f0b8e1d89,,,,P.CtYBR inv. DP 2 qua,,,
/repositories/11/archival_objects/2405794,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 3(A) fol,"Document, Roman CE ca. 238 [CBW]",file,/repositories/11/digital_objects/204078,P.CtYBR inv. DP 3(A) fol,5bb3c032-0684-4e5f-bca2-7d066cf4444c,,,,P.CtYBR inv. DP 3 fol,,,
/repositories/11/archival_objects/2405795,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 3(B) fol,"List, Roman CE 251",file,/repositories/11/digital_objects/201629,P.CtYBR inv. DP 3(B) fol,cd328aec-ac0f-47a2-a93d-9d8ed9d27999,,,,,,,
/repositories/11/archival_objects/2405796,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 4 qua,"Letter, Roman CE 208 [CBW]",file,/repositories/11/digital_objects/203180,P.CtYBR inv. DP 4 qua,4671786b-a2e9-4885-8f78-7d7e21199bf7,,,,P.CtYBR inv. DP 4 qua,,,
/repositories/11/archival_objects/2405797,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 5,"Docket, Roman CE 235",file,/repositories/11/digital_objects/201664,P.CtYBR inv. DP 5,9d28742d-d602-4191-9341-e6c9803ed861,,,,P.CtYBR inv. DP 5,,,
/repositories/11/archival_objects/2405798,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 6 qua,"Docket, Roman CE 235",file,/repositories/11/digital_objects/200462,P.CtYBR inv. DP 6 qua,fedb69f5-b39e-4b96-94ee-1af833b49f0c,,,,P.CtYBR inv. DP 6 qua,,,
/repositories/11/archival_objects/2405799,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 7 qua,"Letter, Roman CE 241 [CBW]",file,/repositories/11/digital_objects/197572,P.CtYBR inv. DP 7 qua,6b303604-26b7-4b7b-b7a4-0446151fc915,,,,P.CtYBR inv. DP 7 qua,,,
/repositories/11/archival_objects/2405800,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 8 fol,"Letter, Roman CE 208",file,/repositories/11/digital_objects/203781,P.CtYBR inv. DP 8 fol,7cf9c13b-bf03-43d6-aa9c-9960e9fcc39c,,,,P.CtYBR inv. DP 8 fol,,,
/repositories/11/archival_objects/2405801,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 9(A) fol,"Morning report, Roman CE 239",file,/repositories/11/digital_objects/197983,P.CtYBR inv. DP 9(A) fol,1e8f97f4-218f-4ef5-a59d-a3206ffb1b51,,,,P.CtYBR inv. DP 9 fol,,,
/repositories/11/archival_objects/2405802,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 9(B) fol,"List, Roman CE 240 [CBW]",file,/repositories/11/digital_objects/197670,P.CtYBR inv. DP 9(B) fol,229a426b-1de7-44f5-bc06-c63466bb647b,,,,,,,
/repositories/11/archival_objects/2405803,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 10(First text) qua,"Letter, Roman CE 211",file,/repositories/11/digital_objects/200365,P.CtYBR inv. DP 10(First text) qua,ff811169-8185-41df-9624-ccf910967a75,,,,P.CtYBR inv. DP 10 qua,,,
/repositories/11/archival_objects/2405804,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 10(Second text) qua,"Letter, Roman CE 211",file,/repositories/11/digital_objects/202290,P.CtYBR inv. DP 10(Second text) qua,5bb5dd22-ebf3-4a2d-993d-8c2820f2ab99,,,,,,,
/repositories/11/archival_objects/2405805,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 11(A) fol,"List, Roman CE ca. 218 [CBW]",file,/repositories/11/digital_objects/198644,P.CtYBR inv. DP 11(A) fol,84e80394-230f-40e8-bb63-d3b3f349e428,,,,P.CtYBR inv. DP 11 fol,,,
/repositories/11/archival_objects/2405806,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 11(B) fol,"List, Roman CE ca. 232 [CBW]",file,/repositories/11/digital_objects/199156,P.CtYBR inv. DP 11(B) fol,462c1167-59de-4223-b21f-860c167e3b4a,,,,,,,
/repositories/11/archival_objects/2405808,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 12(B) fol,"List, Roman CE 222",file,/repositories/11/digital_objects/203652,P.CtYBR inv. DP 12(B) fol,44942e9f-9434-4926-8b8d-fde5fef12e0e,,,,,,,
/repositories/11/archival_objects/2405809,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 13(First text) qua,"Letter, Roman CE 216",file,/repositories/11/digital_objects/200282,P.CtYBR inv. DP 13(First text) qua,5bd3398b-7ed7-414b-8d3b-121fc857e284,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,P.CtYBR inv. DP 13 qua,,,"344 Winchester - Beinecke Tech Services, C140, Deposit Cage [Ranges: 1-2]"
/repositories/11/archival_objects/2405810,Yale Papyrus Collection,YPC,"Dura-Europos, circa 300 BCE to 256 CE",P.CtYBR inv. DP 13(Second text) qua,"Document, Roman CE before 216 [CBW]",file,/repositories/11/digital_objects/198024,P.CtYBR inv. DP 13(Second text) qua,1440aa1b-3cc7-4d8f-916c-36d27157bfac,,Access is restricted pending conservation work. Digital images are available or may be requested. ,3 - restricted fragile,,,,
